"time","auc_roc","auc_emp","ci_roc_lower","ci_emp_lower","ci_roc_upper","ci_emp_upper","brier_dist","brier_pooled","n1","n2","n3","n4","n5","calibration_preds","calibration_truths","calibration_n","calibration_nas"
"2022-03-07 11:45:47",0.696761451204853,0.688690476190476,0.614683963202407,0.610014151361107,0.767955433037415,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-04 11:43:58",0.69786022078299,0.688690476190476,0.615409377350991,0.610014151361107,0.769262203292191,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-04 10:52:29",0.703558593102216,0.688690476190476,0.620017496544451,0.610014151361107,0.775386534648249,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-04 10:21:24",0.702573940723452,0.688690476190476,0.621849209396236,0.610014151361107,0.772374075930994,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 20:22:43",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 19:20:06",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 19:06:42",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 18:53:22",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 18:40:00",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 18:20:56",0.698281863475957,0.688690476190476,0.61369073961943,0.610014151361107,0.771254129537549,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 18:05:18",0.705947592380299,0.688690476190476,0.622512835624212,0.610014151361107,0.777531442630907,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 17:43:54",0.706974933613975,0.688690476190476,0.629286142490319,0.610014151361107,0.774224113735058,0.757796541346518,0.172140463980518,0.172140463980518,56,49,60,49,60,"0.0554655568802862 - 0.146787834699208 - 0.238016223382894 - 0.184725029947798 - 0.323805231120119 - 0.41051941792367 - 0.369130040360009 - 0 - NaN - NaN","0.0666666666666667 - 0.209677419354839 - 0.224489795918367 - 0.153846153846154 - 0.178571428571429 - 0.25 - 0.333333333333333 - 0 - NaN - NaN","60 - 62 - 49 - 13 - 28 - 24 - 24 - 2 - 0 - 0","0/60 - 0/62 - 0/49 - 6/13 - 8/28 - 6/24 - 10/24 - 2/2 - NaN/0 - NaN/0"
"2022-03-03 16:39:17",0.651995941251048,0.68841458484922,0.571030233103255,0.601204954740659,0.72503830187739,0.764038081457796,0.163086364467043,0.163086364467043,51,46,55,59,63,"0.0526431345637072 - 0.148355625549206 - 0.22583986720633 - 0.31337374666133 - 0.395954274804688 - 0.286163494211005 - 0.465893527511168 - 0 - NaN - NaN","0.0454545454545455 - 0.206349206349206 - 0.0769230769230769 - 0.194444444444444 - 0.210526315789474 - 0.217391304347826 - 0.478260869565217 - 0 - NaN - NaN","44 - 63 - 39 - 36 - 38 - 23 - 23 - 1 - 0 - 0","0/44 - 0/63 - 3/39 - 4/36 - 4/38 - 11/23 - 6/23 - 1/1 - NaN/0 - NaN/0"
"2022-03-03 15:35:12",0.66910867936107,0.68841458484922,0.586770201081919,0.601204954740659,0.742247632118195,0.764038081457796,0.163086364467043,0.163086364467043,51,46,55,59,63,"0.0526431345637072 - 0.148355625549206 - 0.22583986720633 - 0.31337374666133 - 0.395954274804688 - 0.286163494211005 - 0.465893527511168 - 0 - NaN - NaN","0.0454545454545455 - 0.206349206349206 - 0.0769230769230769 - 0.194444444444444 - 0.210526315789474 - 0.217391304347826 - 0.478260869565217 - 0 - NaN - NaN","44 - 63 - 39 - 36 - 38 - 23 - 23 - 1 - 0 - 0","0/44 - 0/63 - 3/39 - 4/36 - 4/38 - 11/23 - 6/23 - 1/1 - NaN/0 - NaN/0"
"2022-03-03 14:28:24",0.63995328196887,0.68841458484922,0.499902699470195,0.601204954740659,0.759640936231642,0.764038081457796,0.163086364467043,0.163086364467043,51,46,55,59,63,"0.0526431345637072 - 0.148355625549206 - 0.22583986720633 - 0.31337374666133 - 0.395954274804688 - 0.286163494211005 - 0.465893527511168 - 0 - NaN - NaN","0.0454545454545455 - 0.206349206349206 - 0.0769230769230769 - 0.194444444444444 - 0.210526315789474 - 0.217391304347826 - 0.478260869565217 - 0 - NaN - NaN","44 - 63 - 39 - 36 - 38 - 23 - 23 - 1 - 0 - 0","0/44 - 0/63 - 3/39 - 4/36 - 4/38 - 11/23 - 6/23 - 1/1 - NaN/0 - NaN/0"
"2022-03-03 14:14:50",0.657138928916867,0.68841458484922,0.520746828053652,0.601204954740659,0.771729940923762,0.764038081457796,0.163086364467043,0.163086364467043,51,46,55,59,63,"0.0526431345637072 - 0.148355625549206 - 0.22583986720633 - 0.31337374666133 - 0.395954274804688 - 0.286163494211005 - 0.465893527511168 - 0 - NaN - NaN","0.0454545454545455 - 0.206349206349206 - 0.0769230769230769 - 0.194444444444444 - 0.210526315789474 - 0.217391304347826 - 0.478260869565217 - 0 - NaN - NaN","44 - 63 - 39 - 36 - 38 - 23 - 23 - 1 - 0 - 0","0/44 - 0/63 - 3/39 - 4/36 - 4/38 - 11/23 - 6/23 - 1/1 - NaN/0 - NaN/0"
